snapshot,AT0 0
2013-01-01 00:00:00,7479.349759619382
2013-01-01 01:00:00,6999.664956512715
2013-01-01 02:00:00,6043.429485101675
2013-01-01 03:00:00,6625.389734709428
2013-01-01 04:00:00,3586.4834562187007
2013-01-01 05:00:00,3604.989478533099
2013-01-01 06:00:00,4098.335483802398
2013-01-01 07:00:00,4691.191878032742
2013-01-01 08:00:00,966.5871687653762
2013-01-01 09:00:00,6749.187048596131
2013-01-01 10:00:00,-2544.69411334052
2013-01-01 11:00:00,-3361.274231458907
2013-01-01 12:00:00,-3775.958865188264
2013-01-01 13:00:00,-3438.452567349854
2013-01-01 14:00:00,2458.4686459601426
2013-01-01 15:00:00,8516.618286315093
2013-01-01 16:00:00,8670.4860858192
2013-01-01 17:00:00,8401.152728196668
2013-01-01 18:00:00,8060.642041773444
2013-01-01 19:00:00,7526.753533335892
2013-01-01 20:00:00,6978.01490691643
2013-01-01 21:00:00,7000.491260692941
2013-01-01 22:00:00,6564.456864958827
2013-01-01 23:00:00,6207.0248284065365
2013-01-02 00:00:00,5680.604305858844
2013-01-02 01:00:00,5369.166689062732
2013-01-02 02:00:00,5277.469928662838
2013-01-02 03:00:00,5492.282284037616
2013-01-02 04:00:00,6539.123485566708
2013-01-02 05:00:00,7660.400377239098
2013-01-02 06:00:00,8769.508072927261
2013-01-02 07:00:00,9291.30939428635
2013-01-02 08:00:00,5044.9949446334285
2013-01-02 09:00:00,1325.31081760716
2013-01-02 10:00:00,-1775.9618907141376
2013-01-02 11:00:00,-4207.887008337249
2013-01-02 12:00:00,-3270.648503423543
2013-01-02 13:00:00,634.1939590157945
2013-01-02 14:00:00,5582.10897021799
2013-01-02 15:00:00,7471.10339477334
2013-01-02 16:00:00,6485.375434936835
2013-01-02 17:00:00,6741.888521396725
2013-01-02 18:00:00,6755.678928356619
2013-01-02 19:00:00,6014.718877211328
2013-01-02 20:00:00,5386.54245722823
2013-01-02 21:00:00,5500.812656959035
2013-01-02 22:00:00,5376.661500532017
2013-01-02 23:00:00,5050.134374620661
2013-01-03 00:00:00,4903.355663629447
2013-01-03 01:00:00,4894.060054559702
2013-01-03 02:00:00,5010.44975490933
2013-01-03 03:00:00,5290.392749965275
2013-01-03 04:00:00,6005.459174570733
2013-01-03 05:00:00,6543.564626545628
2013-01-03 06:00:00,7074.168110204654
2013-01-03 07:00:00,6838.628882734063
2013-01-03 08:00:00,3023.514483718738
2013-01-03 09:00:00,9700.881195514467
2013-01-03 10:00:00,3821.5541131882455
2013-01-03 11:00:00,4435.200937698999
2013-01-03 12:00:00,4360.276081804337
2013-01-03 13:00:00,2634.01342501864
2013-01-03 14:00:00,-164.05265236995547
2013-01-03 15:00:00,1753.1323916052097
2013-01-03 16:00:00,1600.922975390591
2013-01-03 17:00:00,1170.670512393348
2013-01-03 18:00:00,44.537446004584126
2013-01-03 19:00:00,-971.616239810739
2013-01-03 20:00:00,-1994.6518693381186
2013-01-03 21:00:00,-2283.5923293075357
2013-01-03 22:00:00,-2732.830172888158
2013-01-03 23:00:00,-3386.9847287053235
2013-01-04 00:00:00,-4259.18801023163
2013-01-04 01:00:00,-4795.760533874365
2013-01-04 02:00:00,-5024.858891573045
2013-01-04 03:00:00,-4768.404713571832
2013-01-04 04:00:00,-3808.2800799049674
2013-01-04 05:00:00,-2481.664005410772
2013-01-04 06:00:00,-1409.6774935692392
2013-01-04 07:00:00,-1145.7009310718695
2013-01-04 08:00:00,-4947.310079173523
